id_que,content,is_correct
100,2- 3 mát.,false
100,3- 4 mét.,false
101,1- Phải có tín hiệu xin vào và phải nhường đường cho xe đang chạy trên đường; khi thấy an toàn mới cho xe nhập vào dòng xe ở làn đường sát mép ngoài; nếu có làn đường tăng tốc thì phải cho xe chạy trên làn đường đó trước khi vào làn đường của đường cao tốc.,true
101,2- Phải có tín hiệu xin vào và phải nhanh chóng vượt xe đang chạy trên đường để nhập vào dòng xe ở làn đường sát mép ngoài; nếu có làn đường tăng tốc thì phải cho xe chạy qua làn đường đó để vào làn đường của đường cao tốc.,false
102,"1- Không được dừng xe, đỗ xe hoặc chỉ được dừng xe, đỗ xe ở nơi đường rộng, nếu dừng, đỗ xe ở nơi đường hẹp phải sử dụng còi báo hiệu để người lái xe khác biết.",false
102,"2- Chỉ được dừng xe, đỗ xe ở nơi quy định, trường hợp buộc phải dừng xe, đỗ xe không đúng nơi quy định thì người lái xe phải đưa xe ra khỏi phần đường xe chạy, nếu không thể được thì phải báo hiệu để người lái xe khác biết.",true
102,"3- Chỉ được dừng xe, đỗ xe ở nơi đường rộng; trường hợp dừng xe, đỗ xe tại nơi đường. hẹp phải đặt các chướng ngại vật trên đường để yêu cầu người lái xe khác giảm tốc độ để bảo đảm an toàn.",false
103,"1- Người đi bộ, xe thô sơ, xe gắn máy, xe mô tô và máy kéo; xe máy chuyên dùng có tốc độ thiệt kê nhỏ hơn 70km/h.",true
103,2- Xe mô tô và xe máy chuyên dùng có tốc độ thiết kế lớn hơn 70km/h.,false
103,"3- Người đi bộ, xe thô sơ, xe gắn máy và xe ô tô.",false
104,"1- Xe cơ giới, xe máy chuyên dùng phải bật đèn; xe thô sơ phải bật đèn hoặc có vật phát sáng báo hiệu; chỉ được dừng xe, đỗ xe ở nơi quy định.",true
104,"2- Xe cơ giới phải bật đèn ngay cả khi đường hầm sáng; phải cho xe chạy trên một làn đường và chỉ chuyển làn ở nơi được phép; được quay đầu xe, lùi xe khi cần thiết.",false
104,"3- Xe máy chuyên dùng phải bật đèn ngay cả khi đường hầm sáng; phải cho xe chạy trên một làn đường và chỉ chuyển làn ở nơi được phép; được quay đầu xe, lùi xe khi cần thiết.",false
105,"1- Phải được cơ quan quản lý đường bộ có thẩm quyền cấp phép và phải thực hiện các biện pháp bắt buộc để bảo vệ đường bộ, bảo đảm an toàn giao thông.",true
105,2- Chủ phương tiện và lái xe chỉ cần thực hiện biện pháp để hạn chế việc gây hư hại đường bộ.,false
105,3- Được tham gia giao thông trên đường rộng.,false
105,4- Chỉ được tham gia giao thông vào ban đêm.,false
106,1- Dùng dây cáp có độ dài 10 mét.,false
106,2- Dùng dây cáp có độ dài 5 mét.,false
106,3- Dùng thanh nối cứng.,true
107,1- Phải có tổng trọng lượng lớn hơn tổng trọng lượng của rơ moóc hoặc phải có hệ thống hãm có hiệu lực cho rơ moóc.,true
107,2- Phải có tổng trọng lượng tương đương tổng trọng lượng của rơ moóc hoặc phải có hệ thống hãm có hiệu lực cho xe kéo rơ moóc.,false
107,3- Phải được lắp phanh phụ theo quy định để đảm bảo an toàn.,false
108,1- Được kéo theo một xe ô tô hoặc xe máy chuyên dùng khác khi xe này không tự chạy được và phải đảm bảo an toàn; xe được kéo phải có người điều khiển và hệ thống lái của xe đó phải còn hiệu lực; trường hợp hệ thống hãm của xe được kéo không còn hiệu lực thì xe kéo nhau phải nối bằng thanh nối cứng.,true
108,2- Được kéo theo một xe ô tô và xe máy chuyên dùng khác khi xe này không tự chạy được và phải đảm bảo an toàn; xe được kéo phải có người ngồi trên xe để kịp thời phát hiện các trường hợp mắt an toàn.,false
108,"3- Được kéo theo một xe ô tô và xe máy chuyên dùng khác khi xe này không tự chạy được và hệ thống phanh bị hỏng, xe kéo nhau phải nối bằng dây cáp có độ dài phù hợp.",false
109,1- Khi tham gia giao thông đường bộ.,true
109,2- Chỉ khi đi trên đường chuyên dùng; đường cao tốc.,false
109,3- Khi tham gia giao thông trên đường tỉnh lộ hoặc quốc lộ.,false
110,1- Chở người bệnh đi cấp cứu; trẻ em dưới 14 tuổi.,false
110,2- Áp giải người có hành vi vi phạm pháp luật.,false
110,3- Cả ý 1 và ý 2.,true
111,"1- Đi vào phần đường dành cho người đi bộ và phương tiện khác; sử dụng ô, điện thoại di động, thiết bị âm thanh (trừ thiết bị trợ thính), đi xe dàn hàng ngang.",true
111,"2- Chở 02 người; trong đó, có người bệnh đi cấp cứu hoặc trẻ em dưới 14 tuổi hoặc áp giải người có hành vi vi phạm pháp luật.",false
111,3- Điều khiển phương tiện tham gia giao thông trên đường tỉnh lộ hoặc quốc lộ.,false
112,1- Được phép nhưng phải đảm bảo an toàn.,false
112,2- Không được phép.,true
112,"3- Được phép tùy từng hoàn cảnh, điều kiện cụ thể.",false
113,"1- Khi có báo hiệu cảnh báo nguy hiểm hoặc có chướng ngại vật trên đường; khi chuyển hướng xe chạy hoặc tầm nhìn bị hạn chế; khi qua nơi đường giao nhau, nơi đường bộ giao nhau với đường sắt; đường vòng; đường có địa hình quanh co, đèo dốc.",false
113,"2- Khi qua cầu, cống hẹp; khi lên gần đỉnh dốc, khi xuống dốc, khi qua trường học, khu đông dân cư, khu vực đang thi công trên đường bộ; hiện trường xảy ra tai nạn giao thông.",false
113,"3- Khi điều khiển xe vượt xe khác trên đường quốc lộ, đường cao tốc.",false
113,4- Cả ý 1 và ý 2.,true
114,"1- Từ từ đi cắt qua đoàn người, đoàn xe.",false
114,"2- Không được cắt ngang qua đoàn người, đoàn xe.",true
114,3- Báo hiệu từ từ cho xe đi cắt qua để bảo đảm an toàn.,false
115,"1- Nhường đường cho người đi bộ đang đi trên phần đường dành cho người đi bộ sang đường; nhường đường cho xe đi trên đường ưu tiên, đường chính từ bắt kỳ hướng nào tới; nhường đường cho xe ưu tiên, xe đi từ bên phải đên.",true
115,"2- Nhường đường cho người đi bộ đang đứng chờ đi qua phần đường dành cho người đi bộ sang đường; nhường đường cho xe đi trên đường ngược chiều, đường nhánh từ bất kỳ hướng nào tới; nhường đường cho xe đi từ bên trái đến.",false
115,3- Không phải nhường đường.,false
116,1- Khi cho xe chạy thẳng.,false
116,2- Trước khi thay đổi làn đường.,true
116,3- Sau khi thay đổi làn đường.,false
117,1- Xe bị vượt bát ngờ tăng tốc độ và có tình không nhường đường.,false
117,2- Xe bị vượt giảm tốc độ và nhường đường.,false
117,3- Phát hiện có xe đi ngược chiều.,false
117,4- Cả ý 1 và ý 3.,true
118,1- Tăng tốc độ kết hợp với nghe nhạc và ởi tiếp.,false
118,"2- Quan sát, dừng xe tại nơi quy định; nghỉ cho đến khi hết buồn ngủ và đi tiếp.",true
118,3- Sử dụng một ít rượu và bia để hết buồn ngủ và đi tiếp.,false
119,"1- Quay xe, chạy trên lề đường bên phải và rẽ khỏi đường cao tốc.",false
119,2- Lùi xe sát lề đường bên phải và rẽ khỏi đường cao tốc.,false
119,3- Tiếp tục chạy đến lối ra tiếp theo.,true
120,"1- Nếu đủ điều kiện an toàn, người lái xe phải giảm tốc độ, đi sát về bên phải của phần đường xe chạy cho đến khi xe sau đã vượt qua, không được gây trở ngại đối với xe xin vượt.",true
120,"2- Lái xe vào lề đường bên trái và giảm tốc độ để xe phía sau vượt qua, không được gây trở ngại đối với xe xin vượt.",false
120,"3- Nếu đủ điều kiện an toàn, người lái xe phải tăng tốc độ, đi sát về bên phải của phần đường xe chạy cho đến khi xe sau đã vượt qua.",false
121,"1- Nhanh chóng đặt báo hiệu trên đường sắt cách tối thiểu 500 mét về hai phía để báo cho người điều khiển phương tiện đường sắt và tìm cách báo cho người quản lý đường sắt, nhà ga nơi gần nhất, đồng thời phải bằng mọi biện pháp nhanh chóng đưa ô tô hỏng ra khỏi phạm vi an toàn đường sắt.",true
121,2- Nhanh chóng đặt biển cảnh báo nguy hiểm tại vị trí xe ô tô bị hỏng để đoàn tàu dừng lại.,false
121,3- Liên hệ ngay với đơn vị cứu hộ để đưa ô tô hỏng ra khỏi phạm vi an toàn đường sắt.,false
122,"1- Phải đội mũ bảo hiểm đạt chuẩn, có cài quai đúng quy cách, mặc quần áo gọn gàng; không sử dụng ô, điện thoại di động, thiết bị âm thanh (trừ thiết bị trợ thính).",true
122,"2- Phải đội mũ bảo hiểm khi trời mưa gió hoặc trời quá nắng; có thể sử dụng ô, điện thoại di động, thiết bị âm thanh nhưng phải đảm bảo an toàn.",false
122,3- Phải đội mũ bảo hiểm khi cảm thấy mát an toàn giao thông hoặc khi chuẩn bị di chuyển quãng đường xa.,false
123,1- Là đoạn đường nằm trong khu công nghiệp có đông người và phương tiện tham gia giao thông và được xác định cụ thể bằng biển chỉ dẫn địa giới.,false
123,"2- Là đoạn đường bộ nằm trong khu vực nội thành phố, nội thị xã, nội thị trấn và những đoạn đường có đông dân cư sinh sống sát dọc theo đường, có các hoạt động ảnh hưởng đến an toàn giao thông; được xác định bằng biển báo hiệu là đường khu đông dân cư.",true
123,"3- Là đoạn đường nằm ngoài khu vực nội thành phố, nội thị xã có đông người và phương tiện tham gia giao thông và được xác định cụ thể bằng biển chỉ dẫn địa giới.",false
124,1- 50 km/h.,false
124,2- 40 km/h.,true
124,3- 60 km/h.,false
125,1- 60 km/h.,true
125,2- 50 km/h.,false
125,3- 40 km/h.,false
126,1- 60 km/h.,false
126,2- 50 km/h.,true
126,3- 40 km/h.,false
127,"1- Ô tô con, ô tô tải, ô tô chở người trên 30 chỗ.",true
127,"2- Xe gắn máy, xe máy chuyên dùng.",false
127,3- Cả ý 1 và ý 2.,false
128,"1- Ô tô con, ô tô tải, ô tô chở người trên 30 chỗ.",true
128,"2- Xe gắn máy, xe máy chuyên dùng.",false
128,3- Cả ý 1 và ý 2.,false
129,"1- Ô tô chở người trên 30 chỗ (trừ ô tô buýt), ô tô tải có trọng tải trên 3.5 tấn.",false
129,"2- Xe ô tô con, xe ô tô chở người đến 30 chỗ (trừ ô tô buýt), ô tô tải có trọng tải đến 3,5 tấn.",true
129,"3- Ô tô buýt, ô tô đầu kéo kéo sơ mi rơ moóc, ô tô chuyên dùng, xe mô tô.",false
130,"1- Ô tô buýt, ô tô đầu kéo kéo sơ mi rơ moóc; ô tô chuyên dùng; xe mô tô.",false
130,"2- Ô tô chở người trên 30 chỗ (trừ ô tô buýt), ô tô tải có trọng tải trên 3,5 tần (trừ ô tô xi téc).",true
130,"3- Ô tô kéo rơ moóc, ô tô kéo xe khác, xe gắn máy.",false
130,"4- Xe ô tô con, xe ô tô chở người đến 30 chỗ (trừ ô tô buýt), ô tô tải có trọng tải đến 3,5 tấn.",false
131,"1- Ô tô buýt; ô tô đầu kéo kéo sơ mi rơ moóc; xe mô tô; ô tô chuyên dùng (trừ ô tô trộn vữa, ô tô trộn bê tông).",true
131,"2- Ô tô kéo rơ moóc, ô tô kéo xe khác, xe gắn máy.",false
131,"3- Ô tô chở người trên 30 chỗ (trừ ô tô buýt), ô tô tải có trọng tải trên 3,5 tần.",false
131,"4- Xe ô tô con, xe ô tô chở người đến 30 chỗ (trừ ô tô buýt), ô tô tải có trọng tải đến 3,5 tấn.",false
132,"1- Ô tô kéo rơ moóc, ô tô kéo xe khác, ô tô trộn vữa, ô tô trộn bê tông, ô tô xi téc.",true
132,"2- Ô tô chở người trên 30 chỗ (trừ ô tô buýt), ô tô tải có trọng tải trên 3,5 tần.",false
132,"3- Xe ô tô con, xe ô tô chở người đến 30 chỗ (trừ xe buýt), ô tô tải có trọng tải nhỏ hơn hoặc bằng 3,5 tấn.",false
133,"1- Ô tô kéo rơ moóc, ô tô kéo xe khác, xe gắn máy.",false
133,"2- Ô tô chở người trên 30 chỗ (trừ ô tô buýt), ô tô tải có trọng tải trên 3.5 tấn.",false
133,"3- Xe ô tô con, xe ô tô chở người đến 30 chỗ (trừ xe buýt), ô tô tải có trọng tải nhỏ hơn hoặc bằng 3,5 tần.",true
134,"1- Ô tô kéo rơ moóc, ô tô kéo xe khác, xe gắn máy.",false
134,"2- Ô tô chở người trên 30 chỗ (trừ ô tô buýt), ô tô tải có trọng tải trên 3,5 tần (trừ ô tô xi téc).",true
134,"3- Xe ô tô con, xe ô tô chở người đến 30 chỗ (trừ xe buýt), ô tô tải có trọng tải nhỏ hơn hoặc bằng 3,5 tấn.",false
135,"1- Ô tô kéo rơ moóc, ô tô kéo xe khác, xe gắn máy.",false
135,"2- Ô tô chở người trên 30 chỗ (trừ ô tô buýt), ô tô tải có trọng tải trên 3,5 tấn.",false
135,"3- Ô tô buýt, ô tô đầu kéo kéo sơ mi rơ moóc, xe mô tô, ô tô chuyên dùng (trừ ô tô trộn vữa, ô tô trộn bê tông).",true
136,"1- Ô tô kéo rơ moóc, ô tô kéo xe khác, xe gắn máy.",false
136,"2- Ô tô chở người trên 30 chỗ (trừ ô tô buýt), ô tô tải có trọng tải trên 3,5 tấn.",false
136,"3- Ô tô kéo rơ moóc, ô tô kéo xe khác, ô tô trộn vữa, ô tô trộn bê tông, ô tô xi téc.",true
137,1- 35m.,false
137,2- 55m.,true
137,3- 70m.,false
138,1- 35m.,false
138,2- 55m.,false
138,3- 70m.,true
139,1- 55m.,false
139,2- 70m.,false
139,3- 100 m.,true
140,1- Chủ động giữ khoảng cách an toàn phù hợp với xe chạy liên trước xe của mình.,false
140,"2- Đảm bảo khoảng cách an toàn theo mật độ phương tiện, tình hình giao thông thực tế.",false
140,3- Cả ý 1 và ý 2.,true
141,1- Gặp biển báo nguy hiểm trên đường.,true
141,2- Gặp biển chỉ dẫn trên đường.,false
141,3- Gặp biển báo hết mọi lệnh cấm.,false
141,4- Gặp biển báo hết hạn chế tốc độ tối đa cho phép.,false
142,1- Khi vượt xe khác.,false
142,2- Khi vượt xe khác tại đoạn đường được phép vượt.,false
142,3- Khi xe sau xin vượt và đảm bảo an toàn.,true
142,4- Khi xe sau có tín hiệu vượt bên phải.,false
143,1- Xe cứu hỏa.,false
143,2- Xe cứu thương.,false
143,3- Phương tiện giao thông đường sắt.,true
143,"4- Ô tô, mô tô và xe máy chuyên dùng.",false
144,1- Hiệu lệnh của nhân viên gác chắn.,false
144,"2- Đèn đỏ sáng nháy, cờ đỏ, biển đỏ.",false
144,"3- Còi, chuông kêu, chắn đã đóng.",false
144,4- Tất cả các ý trên.,true
145,1- Không được phép.,true
145,2- Được phép nhưng phải đảm bảo an toàn.,false
145,3- Được phép tùy từng hoàn cảnh và điều kiện cụ thể.,false
146,1- Để làm đẹp.,false
146,2- Để tránh mưa nắng.,false
146,3- Để giảm thiểu chấn thương vùng đầu.,true
146,4- Để các loại phương tiện khác dễ quan sát.,false
147,1- Thay đổi tốc độ của xe trên đường bộ.,false
147,2- Thay đổi tay số của xe trên đường bộ.,false
147,"3- Lạng lách, đánh võng trên đường bộ.",true
148,"1- Xe chữa cháy, xe quân sự, xe công an, xe cứu thương, xe hộ đê sau khi thực hiện nhiệm vụ khẩn cấp, không có tín hiệu còi, cờ, đèn theo quy định của pháp luật.",false
148,"2- Xe chữa cháy, xe quân sự, xe công an, xe cứu thương, xe hộ đê đi làm nhiệm vụ khẩn cấp có tín hiệu còi, cờ, đèn theo quy định của pháp luật.",true
148,"3- Xe ô tô, xe máy, đoàn xe đang diễu hành có tổ chức có báo tín hiệu xin vượt bằng còi và đèn.",false
149,1- Tăng tốc độ qua đường giao nhau để đi trước xe đi trên đường ưu tiên.,false
149,2- Giảm tốc độ qua đường giao nhau để đi trước xe đi trên đường ưu tiên.,false
149,3- Nhường đường cho xe đi trên đường ưu tiên từ bất kỳ hướng nào tới.,true
150,1- Giảm tốc độ cho xe vượt qua đường sắt.,false
150,2- Nhanh chóng cho xe vượt qua đường sắt trước khi tàu hỏa tới.,false
150,3- Giảm tốc độ cho xe vượt qua đường sắt trước khi tàu hỏa tới.,false
150,4- Cho xe dừng ngay lại và giữ khoảng cách tối thiểu 5 mét tính từ ray gần nhất.,true
151,"1- Đi đúng làn đường, đúng tốc độ quy định, không được vượt xe khác.",true
151,2- Đi sang làn đường của xe ngược chiều để mở rộng tầm nhìn và vượt xe khác.,false
151,"3- Cho xe đi sát bên phải làn đường, bật tín hiệu báo hiệu để vượt bên phải xe khác.",false
152,"1- Giảm tốc độ, đi từ từ để vượt qua trước người đi bộ.",false
152,"2- Giảm tốc độ, có thể dừng lại nếu cần thiết trước vạch dừng xe đê nhường đường cho người đi bộ qua đường.",true
152,3- Tăng tốc độ để vượt qua trước người đi bộ.,false
153,1- Phải lùi thật chậm.,false
153,2- Có thể được lùi xe nhưng phải mở cửa xe.,false
153,3- Không được lùi xe.,true
153,4- Bấm còi 3 lần liên tiếp trước khi lùi.,false
154,"1- Khi có người đi bộ, xe lăn của người khuyết tật qua đường; đến gần bến xe buýt, điểm dừng đỗ xe có khách đang lên, xuống xe.",false
154,"2- Khi điều khiển phương tiện đi qua khu vực trạm kiểm soát tải trọng xe, trạm cảnh sát giao thông, trạm giao dịch thanh toán đối với các phương tiện sử dụng đường bộ.",false
154,3- Cả ý 1 và ý 2.,true
155,1- Người điều khiển phương tiện tham gia giao thông không hạn chế tốc độ và khoảng cách an toàn tối thiểu giữa hai xe.,false
155,2- Người điều khiển phương tiện tham gia giao thông không hạn chế tốc độ và khoảng cách an toàn tối thiểu giữa hai xe vào ban đêm.,false
155,"3- Người điều khiển phương tiện tham gia giao thông phải nghiêm chỉnh chấp hành quy định về tốc độ, khoảng cách an toàn tối thiểu giữa hai xe.",true
156,"1- Tuân thủ tốc độ tối đa, tốc độ tối thiểu ghi trên biển báo hiệu đường bộ, sơn kẻ mặt đường trên các làn xe.",true
156,"2- Tuân thủ tốc độ tối đa, tốc độ tối thiểu ghi trên biển báo hiệu đường bộ, sơn kẻ mặt đường trên các làn xe chỉ vào ban ngày.",false
156,"3- Tuân thủ tốc độ tối đa, tốc độ tối thiểu ghi trên biển báo hiệu đường bộ, sơn kẻ mặt đường trên các làn xe chỉ vào ban đêm.",false
157,1- Đỏ - Vàng - Xanh.,true
157,2- Cam - Vàng - Xanh.,false
157,3- Vàng - Xanh dương - Xanh lá.,false
157,4- Đỏ - Cam - Xanh.,false
158,"1- Phải cho xe dừng lại trước vạch dừng, trường hợp đã đi quá vạch dừng hoặc đã quá gần vạch dừng nếu dừng lại thấy nguy hiểm thì được đi tiếp.",false
158,"2- Trong trường hợp tín hiệu vàng nhấp nháy là được đi nhưng phải giảm tốc độ, chú ý quan sát nhường đường cho người đi bộ qua đường.",false
158,"3- Nhanh chóng tăng tốc độ, vượt qua nút giao và chú ý đảm bảo an toàn.",false
158,4- Cả ý 1 và ý 2.,true
159,1- Ra tín hiệu bằng tay rồi cho xe vượt qua.,false
159,2- Tăng ga mạnh để gây sự chú ý rồi cho xe vượt qua.,false
159,3- Bạn phải có tín hiệu bằng đèn hoặc còi.,true
160,"1- Được dừng, đỗ.",false
160,"2- Không được dừng, đỗ.",true
160,"3- Được dừng, đỗ nhưng phải đảm bảo an toàn.",false
161,"1- Bật đèn tín hiệu khẩn cấp, dừng xe ngay lập tức và đặt biển báo hiệu nguy hiểm để cảnh báo cho các xe khác.",false
161,"2- Bật tín hiệu khẩn cáp, lập tức đưa xe vào làn đường xe chạy bên phải trong cùng, đặt biển báo hiệu nguy hiểm để cảnh báo cho các xe khác.",false
161,"3- Bật đèn tín hiệu khẩn cấp, khi đủ điều kiện an toàn nhanh chóng đưa xe vào làn dừng đỗ khẩn cấp, đặt biển báo hiệu nguy hiểm để cảnh báo cho các xe khác.",true
162,"1- 0,25 mét.",true
162,"2- 0,3 mét.",false
162,"3- 0,4 mét.",false
162,"4- 0,5 mét.",false
163,1- 5 mét.,false
163,2- 10 mét.,false
163,3- 15 mét.,false
163,4- 20 mét.,true
164,1- Được phép.,false
164,2- Không được phép.,true
164,"3- Chỉ được phép dừng, đỗ khi đường vắng.",false
165,"1- Đường ướt, đường có sỏi cát trên nền đường.",false
165,2- Đường hẹp có nhiều điểm giao cắt từ hai phía.,false
165,"3- Đường đèo dốc, vòng liên tục.",false
165,4- Tất cả các ý nêu trên.,true
166,1- Tăng tốc độ để nhanh chóng vượt qua bến đỗ.,false
166,2- Giảm tốc độ đến mức an toàn có thể và quan sát người qua đường và từ từ vượt qua xe buýt.,true
166,3- Yêu cầu phải dừng lại phía sau xe buýt chờ xe rời bến mới đi tiếp.,false
167,"1- Luôn có ý thức về tính tổ chức, kỷ luật, thực hiện nghiêm biểu đồ xe chạy được phân công; thực hiện đúng hành trình, lịch trình, đón trả khách đúng nơi quy định; giúp đỡ hành khách khi đi xe, đặc biệt là những người khuyết tật, người già, trẻ em và phụ nữ có thai, có con nhỏ.",true
167,"2- Luôn có ý thức về tính tổ chức, kỷ luật, thực hiện linh hoạt biểu đồ xe chạy được phân công để tiết kiệm chi phí; thực hiện đúng hành trình, lịch trình khi có khách đi xe, đón trả khách ở những nơi thuận tiện cho hành khách đi xe.",false
168,1- Vận chuyển hàng nguy hiểm nhưng có giấy phép.,false
168,2- Vận chuyển động vật hoang dã nhưng thực hiện đủ các quy định có liên quan.,false
168,"3- Vận chuyển hàng cấm lưu thông; vận chuyển trái phép hàng nguy hiểm, động vật hoang dã.",true
169,1- Cạnh tranh nhau nhằm tăng lợi nhuận.,false
169,2- Giảm giá để thu hút khách.,false
169,"3- Đe dọa, xúc phạm, tranh giành, lôi kéo hành khách; bắt ép hành khách sử dụng dịch vụ ngoài ý muốn; xuống khách nhằm trốn tránh phát hiện xe chở quá số người quy định.",true
169,4- Tất cả các ý trên.,false
170,1- Không quá 4 giờ.,true
170,2- Không quá 6 giờ.,false
170,3- Không quá 8 giờ.,false
170,4- Liên tục tùy thuộc vào sức khỏe và khả năng của người lái xe.,false
171,1- Không quá 8 giờ.,false
171,2- Không quá 10 giờ.,true
171,3- Không quá 12 giờ.,false
171,4- Không hạn chế tùy thuộc vào sức khỏe và khả năng của người lái xe.,false
172,"1- Đón, trả khách đúng nơi quy định, không chở hành khách trên mui, trong khoang hành lý hoặc để hành khách đu bám bên ngoài xe.",false
172,"2- Không chở hàng nguy hiểm, hàng có mùi hôi thối hoặc động vật, hàng hóa khác có ảnh hưởng đến sức khỏe của hành khách.",false
172,"3- Chở hành khách trên mui; đề hàng hóa trong khoang chở khách, chở quá số người theo quy định.",false
172,4- Cả ý 1 và ý 2.,true
173,"1- Kiểm tra các điều kiện bảo đảm an toàn của xe trước khi khởi hành; kiểm tra việc sắp xếp, chằng buộc hành lý, hàng hóa bảo đảm an toàn.",false
173,2- Đóng cửa lên xuống của xe trước và trong khi xe chạy.,false
173,3- Đón trả khách tại vị trí do khách hàng yêu cầu.,false
173,4- Cả ý 1 và ý 2.,true
174,"1- Tự ý thay đổi vị trí đón, trả khách theo hợp đồng vận chuyển hoặc đón thêm người ngoài danh sách hành khách đã ký.",false
174,"2- Từ chối vận chuyển trước khi phương tiện rời bến, rời vị trí đón trả khách theo hợp đồng vận chuyển những người đã có vé hoặc người trong danh sách hợp đồng có hành vi gây rối trật tự công cộng, gây cản trở công việc kinh doanh vận tải, ảnh hưởng đến sức khỏe, tài sản của người khác, gian lận vé hoặc hành khách đang bị dịch bệnh nguy hiểm.",true
174,3- Cả ý 1 và ý 2.,false
175,"1- Được vận chuyển theo đúng hợp đồng vận tải, cam kết của người kinh doanh về chất lượng vận tải; được miễn cước hành lý với trọng lượng không quá 20kg và với kích thước phù hợp với thiết kế của xe; được từ chối chuyến đi trước khi phương tiện khởi hành và được trả lại tiền vé theo quy định của Bộ Giao thông vận tải.",true
175,"2- Được vận chuyển theo hợp đồng vận tải, cam kết của người kinh doanh về vận tải; được miễn cước hành lý với trọng lượng không quá 50 kg và với kích thước không quá cồng kềnh; được từ chối chuyền đi trước khi phương tiện khởi hành và được trả lại tiền vé.",false
176,"1- Mua vé và trả cước, phí vận tải hành lý mang theo quá mức quy định: có mặt tại nơi xuất phát đúng thời gian thỏa thuận; chấp hành quy định về vận chuyển; thực hiện đúng hướng dẫn của lái xe, nhân viên phục vụ trên xe về các quy định bảo đảm trật tự, an toàn giao thông.",true
176,"2- Được mang theo hành lý, hàng hóa mà pháp luật cấm lưu thông khi đã trả cước, phí vận tải.",false
176,3- Cả ý 1 và ý 2.,false
177,1- Yêu cầu người thuê vận tải cung cấp thông tin cần thiết về hàng hóa để ghi vào giấy vận chuyển và có quyền kiểm tra tính xác thực của các thông tin đó.,true
177,2- Yêu cầu xếp hàng hóa vận chuyển trên xe vượt quá chiều cao quy định nhưng phải được chằng buộc chắc chắn.,false
177,3- Yêu cầu xếp hàng hóa vượt tải trọng 10%.,false
178,"1- Cung cấp phương tiện và thực hiện thời gian, địa điểm giao hàng hóa cho người nhận hàng theo điều kiện của người kinh doanh vận tải; chịu trách nhiệm về hậu quả mà người làm công, người đại diện gây ra do thực hiện yêu cầu của người kinh doanh vận tải phù hợp với quy định của pháp luật.",false
178,"2- Bồi thường thiệt hại cho người thuê vận tải do mất mát, hư hỏng hàng hóa xảy ra trong quá trình vận tải từ lúc nhận hàng đến lúc giao hàng; bồi thường thiệt hại do người làm công, người đại diện gây ra trong khi thực hiện công việc được người kinh doanh vận tải giao; chịu trách nhiệm về hậu quả mà người làm công, người đại diện gây ra do thực hiện yêu cầu của người kinh doanh vận tải trái với quy định của pháp luật.",true
178,3- Cả ý 1 và ý 2.,false
179,"1- Từ chối xếp hàng lên phương tiện mà phương tiện đó không đúng thỏa thuận trong hợp đồng; yêu cầu người kinh doanh vận tải giao hàng đúng thời gian, địa điểm đã thỏa thuận trong hợp đồng; yêu cầu người kinh doanh vận tải bồi thường thiệt hại theo quy định của pháp luật.",true
179,2- Từ chối xếp hàng hóa lên phương tiện khi thấy phương tiện đó không phù hợp với yêu cầu; yêu cầu người kinh doanh vận tải giao hàng trước thời hạn đã thỏa thuận trong hợp đồng; yêu cầu người kinh doanh vận tải bồi thường thiệt hại khi người kinh doanh vận tải gây thiệt hại.,false
180,"1- Chuẩn bị đầy đủ các giấy tờ hợp pháp về hàng hóa trước khi giao hàng hóa cho người kinh doanh vận tải; đóng gói hàng hóa đúng quy cách, ghi ký hiệu, mã hiệu hàng hóa đầy đủ, rõ ràng; giao hàng hóa cho người kinh doanh vận tải đúng thời gian, địa điểm và nội dung khác ghi trong giấy gửi hàng.",true
180,"2- Chuẩn bị đầy đủ các giấy tờ hợp pháp về phương tiện vận chuyển hàng hoá và giao cho người lái xe; xếp hàng hóa lên phương tiện vận chuyển đảm bảo an toàn; giao hàng hóa cho người nhận hàng đúng thời gian, địa điểm.",false
180,3- Cả ý 1 và ý 2.,false
181,1- Nhận và kiểm tra hàng hóa nhận được theo giấy vận chuyển hoặc chứng từ tương đương khác; yêu cầu người kinh doanh vận tải thanh toán chi phí phát sinh do giao hàng hóa chậm.,true
181,"2- Yêu cầu hoặc thông báo cho người thuê vận tải để yêu cầu người lái xe bồi thường thiệt hại do mất mát, hư hỏng hàng hóa; nhận hàng hóa không theo giấy vận chuyển hoặc chứng từ tương đương khác.",false
181,3- Cả ý 1 và ý 2.,false
182,"1- Nhận hàng hóa đúng thời gian, địa điểm đã thỏa thuận.",false
182,2- Xuất trình giấy vận chuyển và giấy tờ tùy thân cho người kinh doanh vận tải trước khi nhận hàng hóa; thanh toán chi phí phát sinh do nhận hàng chậm.,false
182,3- Cả ý 1 và ý 2.,true
183,1- Là hàng có kích thước vượt quá kích thước và trọng lượng của xe.,false
183,2- Là hàng có kích thước hoặc trọng lượng vượt quá giới hạn quy định nhưng có thể tháo rời.,false
183,3- Là hàng có kích thước hoặc trọng lượng vượt quá giới hạn quy định nhưng không thể tháo rời ra được.,true
184,"1- Tùy theo loại động vật sống, người kinh doanh vận tải yêu cầu người thuê vận tải áp tải để chăm sóc trong quá trình vận tải.",false
184,3- Cả ý 1 và ý 2.,true
