id_que,content,is_correct
107,1- Biển 1 và 2.,true
107,2- Biển 1 và 3.,false
107,3- Biển 2 và 3.,false
107,4- Cả ba biển.,false
108,1- Biển 1 và 2.,true
108,2- Biển 1 và 3.,false
108,3- Biển 2 và 3.,false
108,4- Cả ba biển.,false
109,1- Biển 1.,false
109,2- Biển 2.,true
109,3- Không biển nào.,false
110,1- Biển 1.,false
110,2- Biển 2.,false
110,3- Cả hai biển.,true
111,1- Biển 1.,true
111,2- Biển 2.,false
111,3- Cả hai biển.,false
112,1- Biển 1.,false
112,2- Biển 2.,true
112,3- Cả ba biển.,false
113,1- Biển 1.,false
113,2- Biển 2.,false
113,3- Biển 1 và 2.,true
114,1- Biển 1.,false
114,2- Biển 2.,true
114,3- Cả ba biển.,false
115,1- Biển 1.,true
115,2- Biển 2.,false
115,3- Cả hai biển.,false
116,1- Biển 1.,false
116,2- Biển 2.,false
116,3- Biển 3.,false
116,4- Biển 1 và biển 2.,true
117,1- Biển 1.,false
117,2- Biển 2.,false
117,3- Biển 3.,true
117,4- Biển 1 và biển 2.,false
118,1- Tốc độ tối đa cho phép về ban đêm cho các phương tiện là 70 km/h.,true
118,2- Tốc độ tối thiểu cho phép về ban đêm cho các phương tiện là 70 km/h.,false
119,1- Được phép.,false
119,2- Không được phép.,true
120,1- Biển 1 và 2.,false
120,2- Biển 1 và 3.,true
120,3- Biển 2 và 3.,false
121,1- Biển 1.,false
121,2- Biển 2.,true
121,3- Biển 3.,false
122,1- Biển 1.,true
122,2- Biển 2.,false
123,1- Biển 1.,true
123,2- Biển 2.,false
123,3- Biển 3.,false
123,4- Biển 1 và 3.,false
124,1- Biển 1.,false
124,2- Biển 1 và 3.,false
124,3- Biển 3.,true
124,4- Cả ba biển,false
125,1- Biển 1.,true
125,2- Biển 2.,false
125,3- Biển 3.,false
126,1- Biển 1.,false
126,2- Biển 1 và 2.,false
126,3- Biển 2 và 3.,false
126,4- Cả ba biển.,true
127,1- Biển 1.,true
127,2- Biển 2 và 3.,false
127,3- Biển 3.,false
128,1- Biển 1.,false
128,2- Biển 2.,false
128,3- Biển 3.,true
128,4- Cả ba biển,false
129,1- Biển 1 và 2.,false
129,2- Biển 1 và 3.,true
129,3- Biển 2 và 3.,false
129,4- Cả ba biển,false
130,1- Biển 1 và 2.,false
130,2- Biển 1 và 3.,false
130,3- Biển 2 và 3.,true
130,4- Cả ba biển.,false
131,1- Biển 1.,true
131,2- Biển 2.,false
131,3- Biển 3.,false
131,4- Biển 1 và 3.,false
132,1- Biển 1 và 2.,false
132,2- Biển 1 và 3.,true
132,3- Biển 2 và 3.,false
132,4- Cả ba biển.,false
133,1- Biển 1.,true
133,2- Biển 2.,false
133,3- Biển 3.,false
133,4- Biển 2 và 3.,false
134,1- Biển 1 và 3.,false
134,2- Biển 2.,true
134,3- Biển 3.,false
135,1- Biển 1 và 2.,true
135,2- Biển 1 và 3.,false
135,3- Biển 2 và 3.,false
135,4- Cả ba biển,false
136,1- Biển 1.,false
136,2- Biển 1 và 3.,false
136,3- Biển 2 và 3.,true
136,4- Cả ba biển.,false
137,1- Biển 1.,true
137,2- Biển 2.,false
137,3- Biển 3,false
138,1- Biển 1.,false
138,2- Biển 2.,true
138,3- Biển 3.,false
139,1- Biển 1.,false
139,2- Biển 2.,false
139,3- Biển 3.,true
140,1- Biển 1.,true
140,2- Biển 2.,false
140,3- Biển 3.,false
141,1- Biển 1.,false
141,2- Biển 2.,true
141,3- Biển 3,false
142,1- Biển 1.,false
142,2- Biển 2.,true
142,3- Biển 3.,false
143,1- Biển 1.,false
143,2- Biển 2 và 3.,true
143,3- Cả ba biển.,false
144,1- Biển 1.,false
144,2- Biển 2.,true
145,1- Biển 1.,false
145,2- Biển 2.,true
145,3- Biển 3.,false
146,"1- Báo hiệu đường có ô gà, lồi lõm.",false
146,2- Báo hiệu đường có gờ giảm tốc phía trước.,true
147,1- Biển 1.,false
147,2- Biển 2.,false
147,3- Không biển nào.,true
148,1- Biển 1.,true
148,2- Biển 2.,false
149,1- Biển 1.,false
149,2- Biển 2.,true
149,3- Cả hai biển.,false
150,1- Biển 1.,true
150,2- Biển 2.,false
150,3- Biển 3.,false
150,4- Cả ba biển.,false
151,1- Biển 1.,false
151,2- Biển 2.,false
151,3- Biển 3.,false
151,4- Biển 1 và 2.,true
152,1- Biển 1.,false
152,2- Biển 2.,false
152,3- Biển 3.,true
152,4- Cả ba biển.,false
153,1- Biển 1.,false
153,2- Biển 2.,false
153,3- Biển 3.,false
153,4- Biển 2 và 3.,true
154,1- Biển 1.,false
154,2- Biển 2.,true
154,3- Biển 3.,false
154,4- Cả ba biển.,false
155,1- Biển 1.,true
155,2- Biển 2.,false
155,3- Cả hai biển.,false
155,4- Không biển nào.,false
156,1- Biển 1.,false
156,2- Biển 2.,true
156,3- Cả hai biển.,false
156,4- Không biển nào.,false
157,1- Biển 1.,false
157,2- Biển 2.,true
157,3- Biển 3.,false
158,1- Dừng xe tại khu vực có trạm Cảnh sát giao thông.,false
158,2- Tiếp tục lưu thông với tốc độ bình thường.,false
158,3- Phải giảm tốc độ đến mức an toàn và không được vượt khi đi qua khu vực này.,true
159,1- Đi thẳng hoặc rẽ trái trên cầu vượt.,false
159,2- Đi thẳng hoặc rẽ phải trên cầu vượt.,false
159,3- Báo hiệu cầu vượt liên thông.,true
160,1- Vạch 1.,false
160,2- Vạch 2.,false
160,3- Vạch 3.,false
160,4- Vạch 1 và 2.,true
161,1- Vạch 1.,false
161,2- Vạch 2.,true
161,3- Vạch 3.,false
161,4- Cả 3 vạch.,false
162,1- Vạch 1.,false
162,2- Vạch 2.,false
162,3- Vạch 3.,false
162,4- Vạch 1 và 3.,true
163,1- Phân chia hai chiều xe chạy ngược chiều nhau.,true
163,2- Phân chia các làn xe chạy cùng chiều nhau.,false
164,1- Vạch 1.,false
164,2- Vạch 2.,false
164,3- Vạch 3.,false
164,4- Vạch 1 và vạch 3.,true
165,1- Vị trí dừng xe của các phương tiện vận tải hành khách công cộng.,true
165,2- Báo cho người điều khiển được dừng phương tiện trong phạm vi phần mặt đường có bố trí vạch để tránh ùn tắc giao thông.,false
165,3- Dùng để xác định vị trí giữa các phương tiện trên đường.,false
166,"1- Xe tải, xe khách, xe con, mô tô.",false
166,"2- Xe tải, mô tô, xe khách, xe con.",true
166,"3- Xe khách, xe tải, xe con, mô tô.",false
166,"4- Mô tô, xe khách, xe tải, xe con.",false
167,"1- Xe tải, xe con, mô tô.",false
167,"2- Xe con, xe tải, mô tô.",false
167,"3- Mô tô, xe con, xe tải.",true
167,"4- Xe con, mô tô, xe tải.",false
168,1- Mô tô.,false
168,2- Xe con.,true
169,1- Mô tô.,false
169,2- Xe cứu thương.,true
170,1- Xe con và xe khách.,true
170,2- Mô tô.,false
171,"1- Xe khách, xe tải, mô tô.",true
171,"2- Xe tải, xe con, mô tô.",false
171,"3- Xe khách, xe con, mô tô.",false
172,"1- Xe khách, xe tải, mô tô, xe con.",false
172,"2- Xe con, xe khách, xe tải, mô tô.",false
172,"3- Mô tô, xe tải, xe khách, xe con.",true
172,"4- Mô tô, xe tải, xe con, xe khách.",false
173,1- Xe tải.,true
173,2- Xe con và mô tô.,false
173,3- Cả ba xe.,false
173,4- Xe con và xe tải.,false
174,1- Cả ba hướng.,true
174,2- Chỉ hướng 1 và 3.,false
174,3- Chỉ hướng 1.,false
175,1- Cả hai xe.,true
175,2- Không xe nào vi phạm.,false
175,3- Chỉ xe mô tô vi phạm.,false
175,4- Chỉ xe tải vi phạm.,false
176,1- Chỉ mô tô.,false
176,2- Chỉ xe tải.,false
176,3- Cả ba xe.,true
176,4- Chỉ mô tô và xe tải.,false
177,1- Đúng.,false
177,2- Không đúng.,true
178,1- Xe con.,false
178,2- Xe mô tô.,true
179,"1- Xe con (A), mô tô, xe con (B), xe đạp.",false
179,"2- Xe con (B), xe đạp, mô tô, xe con (A).",false
179,"3- Xe con (A), xe con (B), mô tô + xe đạp.",false
179,"4- Mô tô + xe đạp, xe con (A), xe con (B).",true
180,1- Mô tô.,true
180,2- Xe con.,false
181,1- Xe khách.,false
181,2- Mô tô.,false
181,3- Xe con.,true
181,4- Xe con và mô tô.,false
182,1- Các xe ở phía tay phải và tay trái của người điều khiển được phép đi thẳng.,false
182,2- Cho phép các xe ở mọi hướng được rẽ phải.,false
182,"3- Tất cả các xe phải dừng lại trước ngã tư, trừ những xe đã ở trong ngã tư được phép tiếp tục đi.",true
183,"1- Mô tô, xe con.",false
183,"2- Xe con, xe tải.",false
183,"3- Mô tô, xe tải.",true
183,4- Cả ba xe.,false
184,"1- Chỉ xe khách, mô tô.",false
184,2- Tất cả các loại xe trên.,true
184,3- Không xe nào chấp hành đúng quy tắc giao thông.,false
185,1- Cả ba hướng.,false
185,2- Hướng 1 và 2.,false
185,3- Hướng 1 và 3.,true
185,4- Hướng 2 và 3.,false
186,"1- Xe công an, xe quân sự, xe con + mô tô.",false
186,"2- Xe quân sự, xe công an, xe con + mô tô.",true
186,"3- Xe mô tô + xe con, xe quân sự, xe công an.",false
187,"1- Xe con (E), mô tô (C).",true
187,"2- Xe tải (A), mô tô (D).",false
187,"3- Xe khách (B), mô tô (C).",false
187,"4- Xe khách (B), mô tô (D).",false
188,"1- Xe con (B), mô tô (C).",false
188,"2- Xe con (A), mô tô (C).",false
188,"3- Xe con (E), mô tô (D).",true
188,4- Tất cả các loại xe trên.,false
189,1- Cho phép.,false
189,2- Không được vượt.,true
190,1- Xe mô tô.,false
190,2- Xe ô tô con.,false
190,3- Không xe nào vi phạm.,false
190,4- Cả hai xe.,true
191,1- Xe con.,false
191,2- Xe tải.,true
191,"3- Xe con, xe tải.",false
192,"1- Xe tải, xe con.",false
192,"2- Xe khách, xe con.",false
192,"3- Xe khách, xe tải.",true
193,"1- Xe con, xe tải, xe khách.",false
193,"2- Xe tải, xe khách, xe mô tô.",true
193,"3- Xe khách, xe mô tô, xe con.",false
193,4- Cả bốn xe.,false
194,"1- Xe tải, mô tô.",false
194,"2- Xe khách, mô tô.",true
194,"3- Xe tải, xe con.",false
194,"4- Mô tô, xe con.",false
195,"1- Xe của bạn, mô tô, xe con.",false
195,"2- Xe con, xe của bạn, mô tô.",false
195,"3- Mô tô, xe con, xe của bạn.",true
196,"1- Xe của bạn, mô tô, xe con.",false
196,"2- Xe con, xe của bạn, mô tô.",true
196,"3- Mô tô, xe con, xe của bạn.",false
197,"1- Tăng tốc độ, rẽ phải trước xe tải và xe đạp.",false
197,"2- Giảm tốc độ, rẽ phải sau xe tải và xe đạp.",true
197,"3- Tăng tốc độ, rẽ phải trước xe đạp.",false
198,1- Xe con.,true
198,2- Xe mô tô.,false
198,3- Cả 2 xe đều đúng.,false
199,1- Quan sát nếu thấy không có tàu thì tăng tốc cho xe vượt qua đường sắt.,false
199,2- Dừng lại trước rào chắn một khoảng cách an toàn.,true
199,"3- Ra tín hiệu, yêu cầu người gác chắn tàu kéo chậm Barie để xe bạn qua.",false
200,1- Vượt về phía bên phải để đi tiếp.,false
200,2- Giảm tốc độ chờ xe container rẽ xong rồi tiếp tục đi.,true
200,3- Vượt về phía bên trái để đi tiếp.,false
